Weather condition,Priority Code (Inversely propo.),Score,Priority score(directly pro.),Random distance (0 to 50km),Combined Score
Ice pellets,1237,1.05248604094656,0.950131366208569,29.9709438618879,0.0317017498877234
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,40.0004650091689,0.0241632162187832
Light sleet,1204,1.02440840202074,0.976173172757475,44.6782995423261,0.0218489329888819
Light freezing rain,1198,1.0193033767615,0.981062186978297,0.935180852070199,1.0490614567295
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,9.01255916960804,0.107243665942052
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,34.7467338410045,0.0276801323040524
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,46.5962371684098,0.0197211376102199
Blowing snow,1114,0.947833023132146,1.0550381508079,38.8797835876128,0.0271359059504652
Ice pellets,1237,1.05248604094656,0.950131366208569,21.7361761144826,0.0437119832487696
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,11.046601581232,0.0845753927899293
Light snow,1213,1.0320659399096,0.968930338004946,11.9458944647926,0.0811099027252095
Blizzard,1117,0.950385535761766,1.05220456580125,11.507173302053,0.0914390127081449
Light rain shower,1240,1.05503855357618,0.947832661290323,49.2516122736062,0.0192447032195586
Patchy light rain,1180,1.00398830098378,0.996027542372881,20.4986347254377,0.0485899454141141
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,38.2364571991281,0.026728701988335
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,24.1752590413086,0.0381005762695886
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,8.56743216307566,0.119290220233074
Patchy snow possible,1066,0.906992821058229,1.10254455909944,20.3922432498093,0.0540668599130089
Ice pellets,1237,1.05248604094656,0.950131366208569,3.90074414731815,0.243576951044535
Cloudy,1006,0.855942568465834,1.16830268389662,36.5856515683586,0.0319333573084984
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,17.5816763160436,0.0522663930786914
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,42.0741754953222,0.0232591978848735
Sunny,1000,0.850837543206594,1.1753125,18.7722117562439,0.0626091648262531
Heavy rain,1195,1.01675086413188,0.98352510460251,12.5031965038282,0.0786618929248514
Fog,1135,0.965700611539484,1.03551762114537,9.11079296193068,0.113658341866868
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,30.6011837493883,0.0315850488917031
Heavy snow,1225,1.04227599042808,0.959438775510204,34.1980658146442,0.0280553520398033
Light freezing rain,1198,1.0193033767615,0.981062186978297,20.684308616996,0.0474302624827485
Heavy rain at times,1192,1.01419835150226,0.986000419463087,29.5614775532976,0.0333542333154825
Light sleet,1204,1.02440840202074,0.976173172757475,25.1372213895109,0.0388337739335345
Patchy snow possible,1066,0.906992821058229,1.10254455909944,34.6578746446305,0.0318122380672369
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,44.4363143021371,0.0219133136583431
Sunny,1000,0.850837543206594,1.1753125,9.03028502849296,0.13015231482634
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,28.7976515913729,0.037546264729236
Moderate or heavy rain shower,1243,1.0575910662058,0.94554505229284,42.7459725780893,0.0221200968246891
Patchy sleet possible,1069,0.909545333687849,1.09945042095416,39.1007613368416,0.028118389089223
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,38.4168183478369,0.0261261289443305
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,32.3873716684101,0.0300656349361383
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,39.4859560818526,0.0232723453222648
Torrential rain shower,1246,1.06014357883542,0.943268459069021,44.5327608448423,0.0211814502665911
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,4.917441899,0.189991196015258
Blowing snow,1114,0.947833023132146,1.0550381508079,47.875300134123,0.0220372122545906
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,31.0952600674568,0.0296914056217223
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,42.4269041181208,0.0217100757193131
Light freezing rain,1198,1.0193033767615,0.981062186978297,11.4901111511695,0.0853831763740981
Fog,1135,0.965700611539484,1.03551762114537,5.72095808070693,0.181004231553015
Torrential rain shower,1246,1.06014357883542,0.943268459069021,14.8298561922297,0.063606042219294
Moderate rain,1189,1.01164583887264,0.988488225399495,33.3044157211012,0.029680395346891
Light sleet showers,1249,1.06269609146504,0.941002802241793,18.1022299129067,0.051982700847859
Moderate or heavy snow with thunder,1282,1.09077373039085,0.916780421216849,23.0345374724143,0.0398002530901594
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,26.5069352949111,0.0369190765662174
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,49.5106860469989,0.0202720428643171
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,43.402481140868,0.021222088616338
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,16.4119176668331,0.0611557265982912
Patchy rain possible,1063,0.90444030842861,1.10565616180621,3.61706544012541,0.305677677141466
Heavy rain at times,1192,1.01419835150226,0.986000419463087,43.649387384417,0.0225891009827802
Light sleet,1204,1.02440840202074,0.976173172757475,32.3171038633241,0.0302060845825145
Cloudy,1006,0.855942568465834,1.16830268389662,40.3800270539602,0.0289326870022996
Cloudy,1006,0.855942568465834,1.16830268389662,13.5532110838465,0.0862011723029291
Light sleet,1204,1.02440840202074,0.976173172757475,13.7524378781806,0.0709818274697504
Mist,1030,0.876362669502792,1.14108009708738,18.1326082294261,0.0629297276293437
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,30.323574192744,0.0356568867296889
Ice pellets,1237,1.05248604094656,0.950131366208569,13.5790773656779,0.0699702447097102
Light snow,1213,1.0320659399096,0.968930338004946,10.9432658509907,0.0885412409054495
Overcast,1009,0.858495081095453,1.16482903865213,33.9374270842249,0.0343228446800428
Moderate rain at times,1186,1.00909332624302,0.990988617200675,2.9548941087018,0.335371956065138
Sunny,1000,0.850837543206594,1.1753125,44.222806947022,0.0265770669285647
Ice pellets,1237,1.05248604094656,0.950131366208569,45.6653668543459,0.0208063885534765
Patchy snow possible,1066,0.906992821058229,1.10254455909944,33.5228395858599,0.0328893546227062
Mist,1030,0.876362669502792,1.14108009708738,39.974974425185,0.0285448612161832
Light drizzle,1153,0.981015687317203,1.01935169124024,35.9166362841065,0.0283810455738951
Sunny,1000,0.850837543206594,1.1753125,8.65706242526836,0.135763431319322
Blowing snow,1114,0.947833023132146,1.0550381508079,45.890789214849,0.022990194085974
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,36.9262531825463,0.0248855685621253
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,29.0483429307427,0.0331101223965105
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,41.4481818614464,0.022170593836624
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,21.6210220638385,0.0500089332982268
Light rain,1183,1.0065408136134,0.993501690617075,37.814774239698,0.0262728446907954
Patchy light rain,1180,1.00398830098378,0.996027542372881,33.1897066929876,0.0300101339124917
Cloudy,1006,0.855942568465834,1.16830268389662,34.5195594705241,0.0338446579798975
Blizzard,1117,0.950385535761766,1.05220456580125,37.4770122440151,0.0280759992005308
Heavy rain,1195,1.01675086413188,0.98352510460251,48.702372893339,0.0201946033873234
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,11.1691153653489,0.0861119397903772
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,45.0721873092294,0.0226749783087617
Partly cloudy,1003,0.853390055836214,1.17179710867398,44.5971285706247,0.0262751694163068
Light snow showers,1255,1.06780111672428,0.936503984063745,32.9279043395442,0.028441044240373
Light freezing rain,1198,1.0193033767615,0.981062186978297,19.9369361761475,0.0492082724401775
Light rain shower,1240,1.05503855357618,0.947832661290323,28.0025889299519,0.0338480368247848
Heavy rain,1195,1.01675086413188,0.98352510460251,33.4525494647381,0.0294006023558602
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,6.83085334649361,0.136772174768783
Overcast,1009,0.858495081095453,1.16482903865213,32.8535132069286,0.0354552352229556
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,0.0270095304841566,40.5921014209924
Light drizzle,1153,0.981015687317203,1.01935169124024,46.856626945495,0.0217546963511902
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,16.9309156050834,0.0551813433790929
Patchy light rain,1180,1.00398830098378,0.996027542372881,24.5487576663178,0.04057343984211
Blizzard,1117,0.950385535761766,1.05220456580125,44.1441494713219,0.0238356515733713
Overcast,1009,0.858495081095453,1.16482903865213,13.0067922641829,0.0895554426482036
Light snow showers,1255,1.06780111672428,0.936503984063745,37.5002763936178,0.0249732555097415
Moderate rain at times,1186,1.00909332624302,0.990988617200675,21.6203835065592,0.0458358482355333
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,42.5173866559535,0.021714927755244
Heavy rain,1195,1.01675086413188,0.98352510460251,7.24129870629507,0.135821645328276
Light freezing rain,1198,1.0193033767615,0.981062186978297,34.4160482304739,0.0285059510728373
Ice pellets,1237,1.05248604094656,0.950131366208569,37.9048502706605,0.0250662213258761
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,11.8727033636307,0.077580587396969
Ice pellets,1237,1.05248604094656,0.950131366208569,39.9576166026259,0.0237784794738265
Light sleet,1204,1.02440840202074,0.976173172757475,4.68349891517037,0.208428183808379
Patchy snow possible,1066,0.906992821058229,1.10254455909944,22.1829970552927,0.0497022361924888
Light showers of ice pellets,1261,1.07290614198352,0.9320479777954,5.34395718165832,0.174411572943436
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,7.65099092323204,0.131183366946477
Heavy rain,1195,1.01675086413188,0.98352510460251,32.7369220007936,0.0300432980406242
Light showers of ice pellets,1261,1.07290614198352,0.9320479777954,9.4481653892217,0.0986485671449681
Light freezing rain,1198,1.0193033767615,0.981062186978297,8.74935985628314,0.112129596118254
Light sleet,1204,1.02440840202074,0.976173172757475,10.474423085384,0.093195889148265
Sunny,1000,0.850837543206594,1.1753125,18.3389732725391,0.0640882388852118
Ice pellets,1237,1.05248604094656,0.950131366208569,12.3587711833367,0.07687911298897
Torrential rain shower,1246,1.06014357883542,0.943268459069021,5.41571049526661,0.174172615004707
Ice pellets,1237,1.05248604094656,0.950131366208569,29.4088678688237,0.0323076485108698
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,40.2495352061523,0.0240136905909085
Moderate rain,1189,1.01164583887264,0.988488225399495,24.2949031267255,0.0406870618188271
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,41.4157940763518,0.0235114867368788
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,34.8361098908906,0.0293376864628754
Blizzard,1117,0.950385535761766,1.05220456580125,34.9519475632626,0.0301043186190633
Light rain shower,1240,1.05503855357618,0.947832661290323,3.43441120100172,0.275981123347684
Moderate snow,1219,1.03717096516884,0.964161197703035,19.1247567091734,0.0504142987210166
Moderate rain at times,1186,1.00909332624302,0.990988617200675,45.5064969462546,0.0217768600903533
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,40.9581580955623,0.0267681373314749
Moderate rain at times,1186,1.00909332624302,0.990988617200675,17.8279120209817,0.0555863533561518
Heavy snow,1225,1.04227599042808,0.959438775510204,9.8651010624743,0.0972558486156617
Heavy rain at times,1192,1.01419835150226,0.986000419463087,12.6157556169471,0.0781562713642427
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,0.224353279333633,4.47367095666093
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,19.8197747443821,0.0493755144198084
Light rain,1183,1.0065408136134,0.993501690617075,3.65975631024269,0.271466624112793
Light snow showers,1255,1.06780111672428,0.936503984063745,43.179366816041,0.0216886919174516
Heavy rain at times,1192,1.01419835150226,0.986000419463087,44.6099025050607,0.0221027252716195
Freezing fog,1147,0.975910662057963,1.0246839581517,29.2453973417973,0.0350374435394396
Patchy sleet possible,1069,0.909545333687849,1.09945042095416,14.3725557675315,0.0764965145195601
Partly cloudy,1003,0.853390055836214,1.17179710867398,13.6568487169737,0.0858028914985042
Light rain,1183,1.0065408136134,0.993501690617075,42.7183596511189,0.0232570187322502
Patchy rain possible,1063,0.90444030842861,1.10565616180621,47.9973345034544,0.023035782575106
Freezing fog,1147,0.975910662057963,1.0246839581517,13.2038426156255,0.0776049812150202
Patchy snow possible,1066,0.906992821058229,1.10254455909944,3.38085535729197,0.326114087289013
Heavy snow,1225,1.04227599042808,0.959438775510204,15.3021046252205,0.0626997918919522
Light rain,1183,1.0065408136134,0.993501690617075,25.1373028519832,0.0395230027846322
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,0.591634955713443,1.6964561341312
Freezing fog,1147,0.975910662057963,1.0246839581517,14.3643669439054,0.0713351282484787
Heavy rain at times,1192,1.01419835150226,0.986000419463087,1.5829915715454,0.622871553574035
Overcast,1009,0.858495081095453,1.16482903865213,12.3710356489307,0.094157762673072
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,46.6075119369214,0.0209968636603697
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,40.9433875625514,0.0264082752942246
Mist,1030,0.876362669502792,1.14108009708738,46.2570587419633,0.0246682371971095
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,25.9827381772948,0.0359573598960778
Moderate rain at times,1186,1.00909332624302,0.990988617200675,19.892746747952,0.0498165803725772
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,47.4193501574652,0.0194243762911507
Ice pellets,1237,1.05248604094656,0.950131366208569,36.6886404936064,0.0258971538172461
Moderate or heavy showers of ice pellets,1264,1.07545865461313,0.929835838607595,31.7987676922101,0.0292412538626578
Moderate rain,1189,1.01164583887264,0.988488225399495,44.4084182276567,0.022259028014285
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,16.4991439657556,0.0585812140844701
Heavy rain at times,1192,1.01419835150226,0.986000419463087,26.5610160271909,0.0371220896991931
Torrential rain shower,1246,1.06014357883542,0.943268459069021,21.9606360813211,0.0429526929719185
Light freezing rain,1198,1.0193033767615,0.981062186978297,18.5499066366348,0.0528877156201296
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,18.1499455357386,0.051475122384632
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,2.84446213340024,0.324582271190985
Patchy light rain,1180,1.00398830098378,0.996027542372881,18.7419600144682,0.0531442571430085
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,2.82223914076114,0.362127664805042
Patchy light rain,1180,1.00398830098378,0.996027542372881,6.10424793662033,0.163169575140872
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,35.867302868424,0.0279832234240871
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,18.6506767236362,0.0538148167307266
Torrential rain shower,1246,1.06014357883542,0.943268459069021,20.8418274441628,0.045258433388153
Overcast,1009,0.858495081095453,1.16482903865213,15.2823769277291,0.0762204102254936
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,18.4365232999202,0.050077878814592
Torrential rain shower,1246,1.06014357883542,0.943268459069021,5.71399475285197,0.16508038594159
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,20.8423204968021,0.044297465808448
Heavy snow,1225,1.04227599042808,0.959438775510204,19.4109437248975,0.0494277243346792
Light sleet,1204,1.02440840202074,0.976173172757475,40.8126915536399,0.0239183728295522
Light sleet,1204,1.02440840202074,0.976173172757475,15.5224688217893,0.0628877521974594
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,48.5393545142303,0.0198147297070201
Patchy light snow,1210,1.02951342727998,0.971332644628099,15.7407963542819,0.0617079735209122
Moderate or heavy showers of ice pellets,1264,1.07545865461313,0.929835838607595,25.4972840560709,0.0364680346566638
Moderate or heavy freezing rain,1201,1.02185588939112,0.978611573688593,46.3138578535652,0.0211299947584319
Light drizzle,1153,0.981015687317203,1.01935169124024,4.36326980756177,0.233621053979667
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,35.5587106550303,0.0308327715080179
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,44.7292760435124,0.0206411116217857
Patchy sleet possible,1069,0.909545333687849,1.09945042095416,44.3115814196285,0.0248118073363805
Cloudy,1006,0.855942568465834,1.16830268389662,40.8029848447949,0.0286327749879224
Moderate or heavy rain shower,1243,1.0575910662058,0.94554505229284,45.9190339696061,0.0205915710883356
Moderate or heavy showers of ice pellets,1264,1.07545865461313,0.929835838607595,7.70076519970276,0.120745901802523
Partly cloudy,1003,0.853390055836214,1.17179710867398,12.3824551270005,0.0946336648633455
Cloudy,1006,0.855942568465834,1.16830268389662,28.3295006647046,0.0412397909064523
Overcast,1009,0.858495081095453,1.16482903865213,20.24440954891,0.0575383063575123
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,49.8180916794828,0.0205148538434708
Heavy rain,1195,1.01675086413188,0.98352510460251,47.2914056044189,0.020797121422642
Blowing snow,1114,0.947833023132146,1.0550381508079,44.7470000181406,0.0235778521550089
Light drizzle,1153,0.981015687317203,1.01935169124024,35.0798772088493,0.0290580176541524
Moderate rain,1189,1.01164583887264,0.988488225399495,22.7837871393896,0.0433855978091787
Heavy rain,1195,1.01675086413188,0.98352510460251,40.2808911883493,0.0244166669501836
Patchy light snow,1210,1.02951342727998,0.971332644628099,35.0755060838793,0.0276926195250116
Fog,1135,0.965700611539484,1.03551762114537,35.8517133497414,0.0288833510143202
Fog,1135,0.965700611539484,1.03551762114537,0.780876171496897,1.32609709316695
Light freezing rain,1198,1.0193033767615,0.981062186978297,7.51027171158987,0.130629386612514
Torrential rain shower,1246,1.06014357883542,0.943268459069021,40.9763366109354,0.0230198338134818
Heavy rain at times,1192,1.01419835150226,0.986000419463087,23.0944851747195,0.0426941935273109
Partly cloudy,1003,0.853390055836214,1.17179710867398,14.673854153954,0.0798561234410408
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,42.0624890324833,0.0257056649547055
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,7.06933376109637,0.152948536137909
Light sleet,1204,1.02440840202074,0.976173172757475,39.6281512119278,0.0246333261306335
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,36.9009617485516,0.0261928101347212
Moderate or heavy showers of ice pellets,1264,1.07545865461313,0.929835838607595,31.8035282953135,0.0292368768010125
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,2.33366841530355,0.395626890916168
Torrential rain shower,1246,1.06014357883542,0.943268459069021,15.9393219914038,0.0591787065709403
Sunny,1000,0.850837543206594,1.1753125,8.13550569540441,0.144467049007649
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,22.6444544028261,0.0443235563079518
Light sleet showers,1249,1.06269609146504,0.941002802241793,23.6238361562146,0.0398327687349054
Freezing drizzle,1168,0.993778250465302,1.00626070205479,17.6316019457052,0.0570714280615835
Moderate or heavy showers of ice pellets,1264,1.07545865461313,0.929835838607595,26.9188093553181,0.0345422349976224
Moderate rain at times,1186,1.00909332624302,0.990988617200675,1.2428986178767,0.797320556115531
Partly cloudy,1003,0.853390055836214,1.17179710867398,17.1145283569204,0.0684679755256098
Heavy rain,1195,1.01675086413188,0.98352510460251,45.9286463405735,0.0214141975208545
Heavy rain at times,1192,1.01419835150226,0.986000419463087,15.8847141447685,0.0620722797072063
Fog,1135,0.965700611539484,1.03551762114537,37.7012189725224,0.027466422820442
Blowing snow,1114,0.947833023132146,1.0550381508079,35.2661956658339,0.0299164151643957
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,42.6731212930376,0.0215848120088352
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,43.4999979319481,0.0230731677586901
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,26.4189784061236,0.0353636182809399
Light showers of ice pellets,1261,1.07290614198352,0.9320479777954,1.41165744620925,0.66025081389132
Blizzard,1117,0.950385535761766,1.05220456580125,45.8932825929461,0.0229272021165681
Moderate rain at times,1186,1.00909332624302,0.990988617200675,38.5409270542883,0.0257126305188451
Heavy rain at times,1192,1.01419835150226,0.986000419463087,32.6618003676232,0.0301881833936039
Freezing drizzle,1168,0.993778250465302,1.00626070205479,20.2628682870996,0.0496603288240011
Torrential rain shower,1246,1.06014357883542,0.943268459069021,26.9271840411713,0.0350303417404054
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,39.3581561551801,0.0244369727601204
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,37.1195352302631,0.0262327339791034
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,7.58866016914905,0.121092628320936
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,1.06365080998807,0.96085186977546
Light showers of ice pellets,1261,1.07290614198352,0.9320479777954,37.8461453741073,0.0246272894790778
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,10.6039476404263,0.101966200408975
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,15.3710161989586,0.0633495456981835
Patchy light rain with thunder,1273,1.08311619250199,0.923261979575805,32.375417812182,0.0285173765148571
Light rain shower,1240,1.05503855357618,0.947832661290323,24.3522301336098,0.038921801251466
Light drizzle,1153,0.981015687317203,1.01935169124024,31.9242927301389,0.0319302826802455
Patchy light snow,1210,1.02951342727998,0.971332644628099,33.7912419554237,0.0287451004585581
Blizzard,1117,0.950385535761766,1.05220456580125,45.6273773785065,0.0230608162523255
Moderate or heavy rain shower,1243,1.0575910662058,0.94554505229284,6.12714505675619,0.15432065726112
Torrential rain shower,1246,1.06014357883542,0.943268459069021,14.9979335629639,0.0628932282643484
Ice pellets,1237,1.05248604094656,0.950131366208569,7.93645008300861,0.119717424827346
Moderate snow,1219,1.03717096516884,0.964161197703035,22.3771602419229,0.043086843338446
Sunny,1000,0.850837543206594,1.1753125,26.9738239647399,0.0435723352215972
Heavy snow,1225,1.04227599042808,0.959438775510204,40.1475684675748,0.0238978053249998
Mist,1030,0.876362669502792,1.14108009708738,23.4546556960661,0.0486504731458823
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,8.74864845036595,0.105036887758156
Blizzard,1117,0.950385535761766,1.05220456580125,44.6993136681356,0.0235396134628198
Moderate or heavy rain with thunder,1276,1.08566870513161,0.921091300940439,26.5182683361037,0.0347342175313312
Light snow showers,1255,1.06780111672428,0.936503984063745,7.39370485212241,0.126662343546878
Fog,1135,0.965700611539484,1.03551762114537,37.7467802279215,0.0274332701992789
Light freezing rain,1198,1.0193033767615,0.981062186978297,38.4469884125251,0.0255172700772238
Patchy sleet possible,1069,0.909545333687849,1.09945042095416,39.075185867263,0.028136793122084
Freezing fog,1147,0.975910662057963,1.0246839581517,35.1400176866416,0.0291600296644481
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,5.79058736148505,0.166096136680345
Light rain shower,1240,1.05503855357618,0.947832661290323,28.9257611468251,0.0327677690650625
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,22.2087060873022,0.0451932114298349
Moderate snow,1219,1.03717096516884,0.964161197703035,30.5911260082661,0.0315176759901714
Patchy light snow with thunder,1279,1.08822121776123,0.918930805316654,27.7004330978978,0.0331738786202008
Patchy rain possible,1063,0.90444030842861,1.10565616180621,21.2297380604192,0.0520805371530984
Moderate or heavy snow with thunder,1282,1.09077373039085,0.916780421216849,36.6755683420727,0.0249970337927976
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,37.3820112783185,0.0293289088322052
Fog,1135,0.965700611539484,1.03551762114537,4.28479972212955,0.241672350704578
Patchy rain possible,1063,0.90444030842861,1.10565616180621,32.0584827481352,0.0344887239515577
Moderate snow,1219,1.03717096516884,0.964161197703035,28.4513095944469,0.0338881131113634
Patchy sleet possible,1069,0.909545333687849,1.09945042095416,34.9941605830695,0.0314181109829531
Moderate rain at times,1186,1.00909332624302,0.990988617200675,45.0711516668605,0.0219872042437584
Patchy light snow,1210,1.02951342727998,0.971332644628099,35.4214148148382,0.0274221865418318
Light sleet,1204,1.02440840202074,0.976173172757475,17.3245501156789,0.0563462350386824
Moderate or heavy showers of ice pellets,1264,1.07545865461313,0.929835838607595,38.6608476198799,0.0240510980967076
Heavy rain,1195,1.01675086413188,0.98352510460251,35.4362393513235,0.0277547821836173
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,38.0292578623575,0.0252909008462328
Light rain shower,1240,1.05503855357618,0.947832661290323,2.89081153915481,0.327877707852046
Moderate rain,1189,1.01164583887264,0.988488225399495,2.03099602541596,0.486701211144442
Moderate rain at times,1186,1.00909332624302,0.990988617200675,48.6195053834768,0.0203825318539226
Light sleet,1204,1.02440840202074,0.976173172757475,4.72538743254702,0.206580558037187
Heavy rain,1195,1.01675086413188,0.98352510460251,37.9182031259423,0.025938072575217
Light sleet showers,1249,1.06269609146504,0.941002802241793,11.5557477886165,0.0814315801499899
Patchy moderate snow,1216,1.03461845253922,0.966539884868421,31.8572774080265,0.0303396888719969
Patchy light drizzle,1150,0.978463174687583,1.02201086956522,43.3598120192784,0.0235704635691414
Heavy rain,1195,1.01675086413188,0.98352510460251,44.5938681896179,0.0220551646343048
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,11.6786564800722,0.0833783316415714
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,16.2198952536305,0.0600341048999989
Moderate or heavy snow with thunder,1282,1.09077373039085,0.916780421216849,1.4012024148319,0.654281216983796
Light snow,1213,1.0320659399096,0.968930338004946,19.8452062699766,0.048824402468964
Light drizzle,1153,0.981015687317203,1.01935169124024,6.70656179149772,0.151993185618975
Moderate or heavy rain shower,1243,1.0575910662058,0.94554505229284,16.1414001193088,0.0585788745278517
Moderate or heavy rain shower,1243,1.0575910662058,0.94554505229284,23.1700666339975,0.0408089051805073
Thundery outbreaks possible,1087,0.924860409465568,1.08124425022999,18.570704774547,0.0582231134120415
Mist,1030,0.876362669502792,1.14108009708738,16.6044409550452,0.0687213800318081
Moderate or heavy rain shower,1243,1.0575910662058,0.94554505229284,31.9915351754613,0.0295561012344949
Heavy rain at times,1192,1.01419835150226,0.986000419463087,3.97966737444507,0.247759505177383
Heavy rain at times,1192,1.01419835150226,0.986000419463087,41.5205286373006,0.0237472992715536
Moderate or heavy rain shower,1243,1.0575910662058,0.94554505229284,6.45606965225429,0.146458310275925
Heavy rain,1195,1.01675086413188,0.98352510460251,25.5561567563308,0.0384848595968512
Patchy rain possible,1063,0.90444030842861,1.10565616180621,44.9709128255982,0.0245860288870288
Overcast,1009,0.858495081095453,1.16482903865213,19.4447385883823,0.0599045872155918
Heavy freezing drizzle,1171,0.996330763094922,1.00368274978651,43.2493822900733,0.0232068690150259
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,28.0841948343392,0.0390388119443506
Patchy heavy snow,1222,1.03972347779846,0.961794189852701,6.50244397498736,0.147912722286019
Moderate rain at times,1186,1.00909332624302,0.990988617200675,8.23976027923023,0.12026910779172
Torrential rain shower,1246,1.06014357883542,0.943268459069021,12.0436349809343,0.0783209106355568
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,38.0160398621946,0.0288397635503473
Patchy freezing drizzle possible,1072,0.912097846317469,1.09637360074627,41.7934854819417,0.0262331219352355
Moderate or heavy snow showers,1258,1.0703536293539,0.93427066772655,34.3205805343135,0.0272218783360168
Light rain,1183,1.0065408136134,0.993501690617075,40.9715049048338,0.0242486013858832
Sunny,1000,0.850837543206594,1.1753125,2.5272446437626,0.465056876428938
Heavy rain at times,1192,1.01419835150226,0.986000419463087,48.285068483084,0.0204204001452026
Moderate or heavy sleet,1207,1.02696091465036,0.973746893123447,14.7841086735055,0.0658644301545545
Light rain shower,1240,1.05503855357618,0.947832661290323,32.7514695095902,0.0289401567466394
